Time,ROI-1-_sig_410,ROI-1-_sig_470,ROI-2-_sig_410,ROI-2-_sig_470,Input_DIO-1-bpod,
0:00:00:09.2648460,1.1889135418968444,3.3174764607460383,2.163697220428084,5.222771575320377,0,
0:00:00:09.2981802,1.1915959979491806,3.3251834156984357,2.16168910672393,5.2203633487353205,0,
0:00:00:09.3315144,1.194101439135119,3.339399071122999,2.162791304471323,5.223888871667049,0,
0:00:00:09.3648485,1.1930121168803631,3.326831015608754,2.162066571705914,5.217336079579811,0,
0:00:00:09.3981827,1.184025208278628,3.3048130895345023,2.1641879249046627,5.219140362193692,0,
0:00:00:09.4315169,1.179463671336838,3.2726372334346534,2.1576426821170633,5.208178779116882,0,
0:00:00:09.4648511,1.1790687920194889,3.2736448565203022,2.158978908153286,5.205536524242995,0,
0:00:00:09.4981852,1.1814516844517673,3.2672587048017965,2.15655558296895,5.198500576978817,0,
0:00:00:09.5315194,1.1816695489027185,3.266428096582545,2.160239641193112,5.201860015318473,0,
0:00:00:09.5648536,1.1774211921091708,3.2587756077428853,2.1544870748676783,5.204940129571461,0,
0:00:00:09.5981878,1.1807300084579915,3.2452407787275446,2.164323812298177,5.198040069700796,0,
0:00:00:09.6315219,1.1778569210110732,3.252661786588069,2.1619155857131203,5.1943635607762735,0,
0:00:00:09.6648561,1.1784832813075576,3.254527250949338,2.1607378949693308,5.204215396806052,0,
0:00:00:09.6981903,1.1792321903577025,3.239698851756475,2.1610247683556385,5.199799056516841,0,
0:00:00:09.7315245,1.1769718466790842,3.230221748140099,2.158541048774185,5.193480292718432,0,
0:00:00:09.7648587,1.1764135690235218,3.2308889580211373,2.1609115288610434,5.186414148255694,0,
0:00:00:09.7981928,1.1758008252552217,3.2261231731565805,2.156178117986966,5.197081308646557,0,
0:00:00:09.8315270,1.1781156350465776,3.21996850241721,2.159303528037792,5.1929669403429335,0,
0:00:00:09.8648612,1.172560091547323,3.224434723661709,2.1585485980738244,5.196122547592318,0,
0:00:00:09.8981954,1.17300943697741,3.214535507671616,2.1543662860734436,5.185727161988484,0,
0:00:00:09.9315296,1.172859655167381,3.2189608793315614,2.1567065689617433,5.19491465964997,0,
0:00:00:09.9648637,1.1678215397391354,3.210954360759106,2.1562309630844436,5.187531444602366,0,
0:00:00:09.9981979,1.1713346040107229,3.2088982650032545,2.1587373305648163,5.184043668168836,0,
0:00:00:10.0315321,1.174956600507786,3.211757735921988,2.160088655200319,5.196356575881149,0,
0:00:00:10.0648662,1.1702044321714138,3.2178170909640675,2.155762906506784,5.198017421801877,0,
0:00:00:10.0982004,1.178946243265829,3.223536032801536,2.1578918090051724,5.1950278991445655,0,
0:00:00:10.1315346,1.1747387360568349,3.2219701320603242,2.1525318062610026,5.195994209498444,0,
0:00:00:10.1648688,1.1759778401216194,3.2228143568077603,2.155672314911108,5.190762544848148,0,
0:00:00:10.1982030,1.1735540981047878,3.2247751368663202,2.150818115242796,5.196296181484032,0,
0:00:00:10.2315371,1.1705720784323939,3.22379474683704,2.1523732709685692,5.187033190826148,0,
0:00:00:10.2648713,1.171579701518043,3.222719041110469,2.1531131023332573,5.18324344240703,0,
0:00:00:10.2982055,1.1702044321714138,3.2224330940185952,2.149413945509816,5.184579668443253,0,
0:00:00:10.3315397,1.1719064981944698,3.2228960559768662,2.1521090454811804,5.182918822522524,0,
0:00:00:10.3648739,1.171035040390665,3.2224875601313334,2.15281867964731,5.182624399836577,0,
0:00:00:10.3982080,1.174262157570379,3.2321552951422907,2.1520562003837025,5.187765472891197,0,
0:00:00:10.4315422,1.175419562466057,3.234197774369958,2.1560271319941724,5.1840285695695565,0,
0:00:00:10.4648764,1.1722332948708964,3.229595387843615,2.152003355286225,5.189290431418411,0,
0:00:00:10.4982106,1.1784151986666356,3.237002779175954,2.1528337782465896,5.188248628068136,0,
0:00:00:10.5315447,1.1734179328229433,3.248767459527317,2.14884774803684,5.188656290248678,0,
0:00:00:10.5648789,1.1766858995872107,3.2582173300873234,2.1573558087307556,5.180842765121613,0,
0:00:00:10.5982131,1.1744391724367769,3.269587131121337,2.156155470088047,5.191230601425808,0,
0:00:00:10.6315472,1.1737583460275545,3.276340929100823,2.157974851301209,5.181122089208281,0,
0:00:00:10.6648814,1.1749838335641547,3.287683497078468,2.145443013899346,5.1952166316355575,0,
0:00:00:10.6982156,1.1757191260861148,3.278587656251257,2.1507350729467594,5.190928629440221,0,
0:00:00:10.7315498,1.1737447294993701,3.287492865683885,2.151950510188747,5.191743953801306,0,
0:00:00:10.7648840,1.1739489774221368,3.295186204108098,2.1531055530336176,5.188595895851561,0,
0:00:00:10.7982181,1.1761820880443863,3.2915233580264815,2.1502066219719818,5.183432174898022,0,
0:00:00:10.8315523,1.1750246831487081,3.290161705208037,2.1546531594597513,5.1832358931073905,0,
0:00:00:10.8648865,1.1753242467687661,3.3024301971022245,2.152750735950553,5.1807144270277385,0,
0:00:00:10.8982207,1.1752289310714747,3.3019536186157685,2.150085833177747,5.180140680255123,0,
0:00:00:10.9315549,1.1759097574806971,3.312111548641366,2.1546682580590306,5.182307329251711,0,
0:00:00:10.9648890,1.1765497343053664,3.325006400832038,2.1547965961529054,5.18208085026252,0,
0:00:00:10.9982232,1.1736902633866322,3.325945941276765,2.15048594605865,5.174086141944103,0,
0:00:00:11.0315574,1.1745208716058837,3.319832120121948,2.1516560875027997,5.173248169684098,0,
0:00:00:11.0648916,1.168270885169222,3.330262380711235,2.151588143806043,5.18042755364143,0,
0:00:00:11.0982258,1.170027417305016,3.319001511902697,2.1518221720948727,5.186263162262901,0,
0:00:00:11.1315599,1.189689684003358,3.394654942495487,2.1461828452640344,5.177838143865022,0,
0:00:00:11.1648941,1.1721652122299742,3.389480661785397,2.1498367062896375,5.1838398370785645,0,
0:00:00:11.1982283,1.1853596280407037,3.422282878181731,2.1530149614379415,5.1901133050791355,0,
0:00:00:11.2315624,1.1903296608280272,3.477470666913296,2.15398882109146,5.186474542652811,0,
0:00:00:11.2648966,1.1864897998800128,3.4458667049971936,2.151278622520816,5.190581361656796,0,
0:00:00:11.2982308,1.1858634395835284,3.4203901807640924,2.1524261160660467,5.183922879374601,0,
0:00:00:11.3315650,1.1806346927607005,3.4120023994024726,2.1495422836036906,5.178925243013135,0,
0:00:00:11.3648991,1.1792730399422557,3.4034103701180864,2.1512635239215365,5.18136366679675,0,
0:00:00:11.3982333,1.1757872087270371,3.385858665288334,2.147473775502419,5.176267889539969,0,
0:00:00:11.4315675,1.1752697806560282,3.3746658791207182,2.1508483124413544,5.168733688499572,0,
0:00:00:11.4649017,1.1751472319023681,3.370703469419044,2.1543964832720026,5.1708399430990415,0,
0:00:00:11.4982359,1.175623810388824,3.363432243368549,2.153007412138302,5.1623998261018835,0,
0:00:00:11.5315700,1.1721924452863433,3.353641959603931,2.1478587897840424,5.159025289162948,0,
0:00:00:11.5649042,1.1737311129711856,3.3447639832276708,2.153845384398306,5.15593007631068,0,
0:00:00:11.5982384,1.1748749013386792,3.3332035507990754,2.1534981166148808,5.148841283949024,0,
0:00:00:11.6315725,1.1750246831487081,3.324924701662931,2.1490515791271116,5.155137399848514,0,
0:00:00:11.6649067,1.1760186897061726,3.3171360475414273,2.147994677177557,5.1511513696387645,0,
0:00:00:11.6982409,1.1704767627351027,3.303492286300611,2.1466660004409737,5.160082191112502,0,
0:00:00:11.7315751,1.176631433474473,3.2993256286761703,2.1463413805564673,5.15149863742219,0,
0:00:00:11.7649093,1.1706946271860539,3.2983860882314433,2.147352986708184,5.142967928829355,0,
0:00:00:11.7982434,1.1744391724367769,3.287492865683885,2.148334395661342,5.143866295486476,0,
0:00:00:11.8315776,1.1775301243346463,3.291155711765502,2.154872089149302,5.1572964995454615,0,
0:00:00:11.8649118,1.173104752674701,3.2759732828398427,2.149670621697565,5.146259423472254,0,
0:00:00:11.8982460,1.1711031230315871,3.284878492272471,2.1461224508669168,5.145164775024502,0,
0:00:00:11.9315802,1.1746161873031746,3.2845653121242293,2.153490567315241,5.151694919212821,0,
0:00:00:11.9649143,1.1721924452863433,3.2734133755411663,2.148545776051253,5.14870539655551,0,
0:00:00:11.9982485,1.1715388519334897,3.2723512863427797,2.1414569836895967,5.152117679992643,0,
0:00:00:12.0315827,1.1647578208976348,3.2612674324006394,2.149111973524229,5.14332274591242,0,
0:00:00:12.0649168,1.1698095528540648,3.2554531748658806,2.1500556359791885,5.150917341349935,0,
0:00:00:12.0982510,1.1714707692925674,3.2564335648951603,2.1460847043687186,5.146886015342347,0,
0:00:00:12.1315852,1.1721652122299742,3.2610495679496885,2.144816422029253,5.149211199631368,0,
0:00:00:12.1649194,1.1725737080755076,3.2635822421919958,2.1465754088452975,5.150577622866149,0,
0:00:00:12.1982536,1.1735540981047878,3.2664417131107295,2.150765270145318,5.158436443791053,0,
0:00:00:12.2315877,1.176263787213493,3.2701317922487148,2.150183974073063,5.155454470433381,0,
0:00:00:12.2649219,1.1754876451069793,3.281678608149126,2.1518523692934313,5.154714639068692,0,
0:00:00:12.2982561,1.1737311129711856,3.271793008687217,2.1512408760226176,5.155333681639146,0,
0:00:00:12.3315903,1.1742757740985634,3.289521728383368,2.146303634058269,5.154420216382745,0,
0:00:00:12.3649244,1.177761605313782,3.2887728193332233,2.147171803516832,5.159523542939167,0,
0:00:00:12.3982586,1.1735540981047878,3.2908969977299973,2.1418570965704995,5.154631596772656,0,
0:00:00:12.4315928,1.1738264286684768,3.2855865517380627,2.1415777724838314,5.151453341624352,0,
0:00:00:12.4649270,1.1735540981047878,3.285749950076276,2.1469528738272814,5.154654244671575,0,
0:00:00:12.4982612,1.1729958204492255,3.2839253352995605,2.1418570965704995,5.155386526736623,0,
0:00:00:12.5315953,1.17435747326767,3.2803169553306812,2.142566730736629,5.159342359747813,0,
0:00:00:12.5649295,1.1813155191699227,3.285464002984403,2.145020253119524,5.1570473726573525,0,
0:00:00:12.5982637,1.171184822200694,3.2884051730722437,2.146635803242415,5.16153920594296,0,
0:00:00:12.6315979,1.1795589870341292,3.2934705215568574,2.1492252130188243,5.162090304816656,0,
0:00:00:12.6649320,1.1782926499129756,3.300632815381877,2.1459337183759253,5.167925913438126,0,
0:00:00:12.6982662,1.1765633508335507,3.284265748504171,2.1447711262314146,5.16412106641973,0,
0:00:00:12.7316004,1.1750655327332615,3.286212912034547,2.1446427881375403,5.161116445163138,0,
0:00:00:12.7649346,1.1760186897061726,3.2831083436084936,2.1424459419423942,5.1663179126148755,0,
0:00:00:12.7982687,1.1796679192596047,3.30217148306672,2.1408379411191434,5.1764868192295195,0,
0:00:00:12.8316029,1.1764680351362597,3.309047829799866,2.142430843343115,5.179332905193678,0,
0:00:00:12.8649371,1.1766586665308418,3.3107226627665525,2.14231760384852,5.173263268283378,0,
0:00:00:12.8982713,1.181683165430903,3.3260004073895026,2.145005154520245,5.176116903547175,0,
0:00:00:12.9316055,1.1822414430864652,3.3336256631727936,2.1483494942606214,5.173542592370046,0,
0:00:00:12.9649396,1.179341122583178,3.3409105057514727,2.1449900559209656,5.174040846146264,0,
0:00:00:12.9982738,1.1750927657896304,3.339467153763921,2.1403849831407626,5.174425860427887,0,
0:00:00:13.0316080,1.1783471160257133,3.329867501393886,2.1446201402386214,5.163668108441349,0,
0:00:00:13.0649422,1.1740715261757968,3.326885481721492,2.14045292683752,5.16738236386407,0,
0:00:00:13.0982763,1.17806116893384,3.3228005232661575,2.1418344486715806,5.16526101066532,0,
0:00:00:13.1316105,1.1792321903577025,3.32718504534155,2.1432310691049206,5.164490982102073,0,
0:00:00:13.1649447,1.1781837176874999,3.3276071577152675,2.1441294357620424,5.1669445044849684,0,
0:00:00:13.1982789,1.1726962568291674,3.332209544241611,2.1434877452926697,5.166846363589652,0,
0:00:00:13.2316130,1.1791096416040423,3.330384929464895,2.138724137220034,5.163939883228377,0,
0:00:00:13.2649472,1.1767675987563175,3.340502009905939,2.1452844786069125,5.1700699145357945,0,
0:00:00:13.2982814,1.1809342563807583,3.342721504000004,2.142370448945998,5.1757771850633905,0,
0:00:00:13.3316156,1.181383601810845,3.3478957847100945,2.1491421707227873,5.1648608977844175,0,
0:00:00:13.3649497,1.1815470001490584,3.3423674742672085,2.148779804340083,5.167337068066232,0,
0:00:00:13.3982839,1.1866668147464106,3.349189354887617,2.1486816634447674,5.171987436644272,0,
0:00:00:13.4316181,1.1815742332054273,3.3429121353945863,2.1471793528164715,5.164725010390904,0,
0:00:00:13.4649523,1.1758144417834062,3.3453494939396027,2.1480701701739533,5.165706419344061,0,
0:00:00:13.4982864,1.1782245672720533,3.345213328657758,2.1473001416107063,5.163094361668733,0,
0:00:00:13.5316206,1.175596577332455,3.3468064624553384,2.14487681642637,5.156835992267442,0,
0:00:00:13.5649548,1.1811112712471563,3.349039573077588,2.1421364206571676,5.155175146346712,0,
0:00:00:13.5982890,1.1783198829693444,3.3424900230208685,2.1439256046717707,5.151060778043089,0,
0:00:00:13.6316232,1.1787964614558002,3.3531245315329223,2.141872195169779,5.156549118881134,0,
0:00:00:13.6649573,1.1746161873031746,3.3417411139707243,2.1457374365852933,5.147656043905594,0,
0:00:00:13.6982915,1.1802670464997205,3.343456796521964,2.1443785626501515,5.157960837913753,0,
0:00:00:13.7316257,1.179708768844158,3.34577160631332,2.1433669564984346,5.153197229841117,0,
0:00:00:13.7649599,1.1812202034726318,3.338609312488301,2.150531241856488,5.156103710202393,0,
0:00:00:13.7982940,1.1820371951636985,3.33321716732726,2.1474813248020586,5.1597122754301585,0,
0:00:00:13.8316282,1.1765225012489973,3.3270897296442583,2.1455411547946617,5.155144949148154,0,
0:00:00:13.8649624,1.1830720513057167,3.3228549893788952,2.153211243228573,5.156579316079693,0,
0:00:00:13.8982966,1.180103648161507,3.31744922768967,2.147352986708184,5.155771541018247,0,
0:00:00:13.9316307,1.1748476682823104,3.308176371996061,2.1469075780294435,5.15755317573321,0,
0:00:00:13.9649649,1.1778433044828889,3.303383354075135,2.1451032954155607,5.157258753047263,0,
0:00:00:13.9982991,1.177516507806462,3.291223794406424,2.148168311069269,5.148788438851546,0,
0:00:00:14.0316333,1.1801853473306136,3.284919341857025,2.149429044109095,5.147497508613162,0,
0:00:00:14.0649674,1.1766858995872107,3.283898102243191,2.1464772679499817,5.144334352064137,0,
0:00:00:14.0983016,1.178088401990209,3.2751971407333293,2.141909941667977,5.138868659125011,0,
0:00:00:14.1316358,1.1791096416040423,3.2635550091356267,2.1406190114295924,5.133569050777958,0,
0:00:00:14.1649700,1.1734451658793124,3.2607636208578152,2.146469718650342,5.134052205954897,0,
0:00:00:14.1983042,1.175474028578795,3.254527250949338,2.144718281133937,5.135290291095805,0,
0:00:00:14.2316383,1.1762093211007552,3.2516405469742353,2.14371422428186,5.135826291370221,0,
0:00:00:14.2649725,1.1753514798251348,3.245499492763049,2.1449598587224066,5.138476095543748,0,
0:00:00:14.2983067,1.177121628489113,3.2350283825892094,2.1432537170038395,5.129703809362444,0,
0:00:00:14.3316409,1.1769446136227153,3.230085582858255,2.144371013350512,5.1287752455067634,0,
0:00:00:14.3649750,1.1783743490820822,3.225401497162805,2.1465754088452975,5.132497050229124,0,
0:00:00:14.3983092,1.1715933180462272,3.2237266641961178,2.1467641413362895,5.134520262532558,0,
0:00:00:14.4316434,1.1886956774458932,3.2527843353417287,2.1455864505924995,5.134958121911659,0,
0:00:00:14.4649775,1.1975055711812308,3.2612129662879017,2.1413210962960822,5.123309552567638,0,
0:00:00:14.4983117,1.2076907342631977,3.277552800109239,2.145926169076285,5.13282921941327,0,
0:00:00:14.5316459,1.215193441292828,3.2874656326275167,2.145563802693581,5.126978512192521,0,
0:00:00:14.5649801,1.2144581487708679,3.3111720081966394,2.1457147886863743,5.121950678632495,0,
0:00:00:14.5983143,1.2105910547664849,3.286512475654605,2.1440312948667266,5.1246080321056615,0,
0:00:00:14.6316484,1.2064243971420439,3.266714043674418,2.144597492339702,5.12230549571556,0,
0:00:00:14.6649826,1.2111901820066007,3.258979855665652,2.141638166880949,5.111472250732624,0,
0:00:00:14.6983168,1.2097876796036025,3.2444510200928467,2.140415180339321,5.110219066992438,0,
0:00:00:14.7316510,1.2133143604033743,3.242735337541607,2.141970336065095,5.104013542688623,0,
0:00:00:14.7649851,1.2064243971420439,3.2251563996554853,2.142264758751042,5.09592069347489,0,
0:00:00:14.7983193,1.2137228562489077,3.2174766777594566,2.1392676867940907,5.09524880580696,0,
0:00:00:14.8316535,1.204109587350688,3.221166756897442,2.1392223909962524,5.099310329013106,0,
0:00:00:14.8649877,1.209678747378127,3.221656951912082,2.1361196288443454,5.087797647062598,0,
0:00:00:14.8983219,1.200882470170974,3.225224482296407,2.13974329267139,5.0902511694454935,0,
0:00:00:14.9316560,1.1941286721914879,3.1846744613631226,2.1356138257684867,5.086197195538987,0,
0:00:00:14.9649902,1.197328556314833,3.190652117236095,2.140279292945807,5.084755279307808,0,
0:00:00:14.9983244,1.1960349861373105,3.1759462667968914,2.141419237191398,5.074767555884517,0,
0:00:00:15.0316586,1.1750110666205236,3.1643449847837424,2.1426120265344673,5.08098817878761,0,
0:00:00:15.0649927,1.1769446136227153,3.1454588601919142,2.138059798851742,5.07305386486631,0,
0:00:00:15.0983269,1.179368355639547,3.14198664550488,2.137319967487054,5.075046879971185,0,
0:00:00:15.1316611,1.1786602961739556,3.1449822817054582,2.1399244758627423,5.070773976375127,0,
0:00:00:15.1649953,1.1826227058756298,3.143974658619809,2.1392450388951714,5.071121244158553,0,
0:00:00:15.1983294,1.1821188943328054,3.1496527508727237,2.136263065537499,5.064138141991852,0,
0:00:00:15.2316636,1.1788100779839845,3.1381467845568656,2.1333188386780253,5.066546368576909,0,
0:00:00:15.2649978,1.1797768514850802,3.1301266494562263,2.1355307834724506,5.063919212302301,0,
0:00:00:15.2983320,1.184515403293268,3.1300857998716727,2.130895513493689,5.056664335348572,0,
0:00:00:15.3316662,1.181533383620874,3.131474685746486,2.133469824670819,5.055886757485685,0,
0:00:00:15.3650003,1.1789598597940134,3.114031913142209,2.1350627268947906,5.056135884373794,0,
0:00:00:15.3983345,1.1934206127258966,3.127471426460259,2.1340813179416322,5.056490701456859,0,
0:00:00:15.4316687,1.1863944841827219,3.1257285108526496,2.1312050347789158,5.051523262293952,0,
0:00:00:15.4650028,1.180866173739836,3.119287893021406,2.132624303111175,5.046555823131045,0,
0:00:00:15.4983370,1.1896352178906202,3.1095656918977106,2.1386335456243577,5.061745014006075,0,
0:00:00:15.5316712,1.1880693171494088,3.132141895627524,2.1355760792702885,5.059034815435431,0,
0:00:00:15.5650054,1.1803215126124582,3.104078231039378,2.136263065537499,5.063368113428605,0,
0:00:00:15.5983396,1.1812202034726318,3.1087759332630127,2.1388071795160704,5.058008110684434,0,
